,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2019-12-02T20:32:39+00:00,16.0,19.0,220.9,ADAPTIVE,9.39985138889,3.5589999999999997
2019-12-02T20:32:42+00:00,16.0,19.0,220.9,ADAPTIVE,9.40373305556,3.5719999999999996
2019-12-02T20:32:46+00:00,16.0,19.0,220.8,ADAPTIVE,9.40762916667,3.553
2019-12-02T20:32:50+00:00,16.0,19.0,221.0,ADAPTIVE,9.41151055556,3.565
2019-12-02T20:32:54+00:00,16.0,19.0,220.8,ADAPTIVE,9.41540777778,3.561
2019-12-02T20:32:59+00:00,16.0,19.0,220.7,ADAPTIVE,9.4192875,3.562
2019-12-02T20:33:02+00:00,16.0,19.0,220.9,ADAPTIVE,9.42316722222,3.557
2019-12-02T20:33:06+00:00,16.0,19.0,220.9,ADAPTIVE,9.427063333329999,3.558
2019-12-02T20:33:10+00:00,16.0,19.0,220.8,ADAPTIVE,9.43094361111,3.564
2019-12-02T20:33:16+00:00,16.0,19.0,220.9,ADAPTIVE,9.434825833329999,3.562
2019-12-02T20:33:17+00:00,16.0,19.0,221.2,ADAPTIVE,9.4387075,3.56
2019-12-02T20:33:21+00:00,16.0,19.0,220.8,ADAPTIVE,9.44260694444,3.568
2019-12-02T20:33:25+00:00,16.0,19.0,220.8,ADAPTIVE,9.44648777778,3.562
2019-12-02T20:33:32+00:00,16.0,19.0,220.9,ADAPTIVE,9.45036777778,3.561
2019-12-02T20:33:39+00:00,16.0,19.0,220.8,ADAPTIVE,9.458144444439998,3.565
2019-12-02T20:33:44+00:00,16.0,19.0,220.6,ADAPTIVE,9.46204,3.5629999999999997
2019-12-02T20:33:45+00:00,16.0,19.0,220.8,ADAPTIVE,9.46591555556,3.5589999999999997
2019-12-02T20:33:49+00:00,16.0,19.0,220.8,ADAPTIVE,9.46979361111,3.561
2019-12-02T20:33:53+00:00,15.9,19.0,221.0,ADAPTIVE,9.473688888889999,3.5469999999999997
2019-12-02T20:33:59+00:00,16.0,19.0,220.7,ADAPTIVE,9.477566388889999,3.5549999999999997
2019-12-02T20:34:01+00:00,16.0,19.0,221.1,ADAPTIVE,9.48146055556,3.5669999999999997
2019-12-02T20:34:06+00:00,16.0,19.0,220.9,ADAPTIVE,9.485338611109999,3.56
2019-12-02T20:34:09+00:00,16.0,19.0,221.3,ADAPTIVE,9.489233333329999,3.561
2019-12-02T20:34:14+00:00,16.0,19.0,220.9,ADAPTIVE,9.49311777778,3.5719999999999996
2019-12-02T20:34:17+00:00,16.0,19.0,221.0,ADAPTIVE,9.497002222219999,3.578
2019-12-02T20:34:25+00:00,16.0,19.0,221.0,ADAPTIVE,9.50478194444,3.564
2019-12-02T20:34:31+00:00,16.0,19.0,220.6,ADAPTIVE,9.50868055556,3.57
2019-12-02T20:34:34+00:00,16.0,19.0,220.8,ADAPTIVE,9.512564444439999,3.574
2019-12-02T20:34:50+00:00,16.0,19.0,221.1,ADAPTIVE,9.528123888889999,3.561
2019-12-02T20:34:53+00:00,16.0,19.0,221.4,ADAPTIVE,9.53202694444,3.574
2019-12-02T20:34:56+00:00,15.9,19.0,221.2,ADAPTIVE,9.535913611109999,3.552
2019-12-02T20:35:00+00:00,16.0,19.0,221.4,ADAPTIVE,9.53981583333,3.5749999999999997
2019-12-02T20:35:04+00:00,16.0,19.0,221.1,ADAPTIVE,9.54370138889,3.5749999999999997
2019-12-02T20:35:08+00:00,16.0,19.0,221.4,ADAPTIVE,9.54760388889,3.5839999999999996
2019-12-02T20:35:12+00:00,16.1,19.0,221.3,ADAPTIVE,9.55149138889,3.5869999999999997
2019-12-02T20:35:16+00:00,16.0,19.0,221.4,ADAPTIVE,9.55539666667,3.578
2019-12-02T20:35:21+00:00,16.0,19.0,220.9,ADAPTIVE,9.559285277779999,3.565
2019-12-02T20:35:23+00:00,16.0,19.0,221.4,ADAPTIVE,9.56317138889,3.565
2019-12-02T20:35:28+00:00,16.0,19.0,221.0,ADAPTIVE,9.56707416667,3.5789999999999997
2019-12-02T20:35:31+00:00,15.9,19.0,221.0,ADAPTIVE,9.570959166669999,3.557
2019-12-02T20:35:37+00:00,16.0,19.0,221.1,ADAPTIVE,9.574858611109999,3.573
2019-12-02T20:35:39+00:00,16.0,19.0,220.9,ADAPTIVE,9.57874166667,3.5749999999999997
2019-12-02T20:35:43+00:00,16.0,19.0,220.9,ADAPTIVE,9.58262305556,3.561
2019-12-02T20:35:49+00:00,16.0,19.0,220.9,ADAPTIVE,9.586520833329999,3.5669999999999997
2019-12-02T20:35:51+00:00,16.0,19.0,221.1,ADAPTIVE,9.59040361111,3.57
2019-12-02T20:35:55+00:00,16.0,19.0,221.1,ADAPTIVE,9.59430194444,3.562
2019-12-02T20:35:59+00:00,16.0,19.0,221.1,ADAPTIVE,9.59818388889,3.566
2019-12-02T20:36:04+00:00,16.0,19.0,220.8,ADAPTIVE,9.60206333333,3.5669999999999997
2019-12-02T20:36:07+00:00,16.0,19.0,220.6,ADAPTIVE,9.60595944444,3.569
2019-12-02T20:36:11+00:00,16.0,19.0,220.9,ADAPTIVE,9.60983972222,3.5669999999999997
2019-12-02T20:36:15+00:00,15.9,19.0,220.8,ADAPTIVE,9.613737777779999,3.553
2019-12-02T20:36:19+00:00,16.0,19.0,221.0,ADAPTIVE,9.617619444439999,3.574
2019-12-02T20:36:23+00:00,16.0,19.0,221.2,ADAPTIVE,9.62150416667,3.574
2019-12-02T20:36:26+00:00,15.9,19.0,221.2,ADAPTIVE,9.62540416667,3.548
2019-12-02T20:36:30+00:00,16.0,19.0,221.1,ADAPTIVE,9.629288333329999,3.573
2019-12-02T20:36:38+00:00,16.0,19.0,221.0,ADAPTIVE,9.63318805556,3.57
2019-12-02T20:36:41+00:00,16.0,19.0,221.1,ADAPTIVE,9.63707111111,3.5669999999999997
2019-12-02T20:36:42+00:00,16.0,19.0,221.2,ADAPTIVE,9.64097,3.562
2019-12-02T20:36:48+00:00,16.0,19.0,221.2,ADAPTIVE,9.64485527778,3.564
2019-12-02T20:36:50+00:00,16.0,19.0,221.1,ADAPTIVE,9.64873888889,3.56
2019-12-02T20:36:54+00:00,16.0,19.0,221.0,ADAPTIVE,9.65264027778,3.57
2019-12-02T20:36:58+00:00,16.0,19.0,221.3,ADAPTIVE,9.656524722219999,3.573
2019-12-02T20:37:04+00:00,16.0,19.0,220.9,ADAPTIVE,9.660425,3.5669999999999997
2019-12-02T20:37:06+00:00,16.0,19.0,221.1,ADAPTIVE,9.664309444439999,3.565
2019-12-02T20:37:10+00:00,16.0,19.0,221.1,ADAPTIVE,9.668193333329999,3.568
2019-12-02T20:37:15+00:00,16.0,19.0,220.9,ADAPTIVE,9.67209055556,3.564
2019-12-02T20:37:18+00:00,16.0,19.0,220.7,ADAPTIVE,9.67597111111,3.5669999999999997
2019-12-02T20:37:22+00:00,16.0,19.0,220.4,ADAPTIVE,9.679865,3.558
2019-12-02T20:37:26+00:00,16.0,19.0,221.0,ADAPTIVE,9.683745,3.564
2019-12-02T20:37:33+00:00,16.0,19.0,220.9,ADAPTIVE,9.68764194444,3.561
2019-12-02T20:37:35+00:00,16.0,19.0,221.1,ADAPTIVE,9.69152416667,3.56
2019-12-02T20:37:39+00:00,16.0,19.0,221.0,ADAPTIVE,9.69540638889,3.564
2019-12-02T20:37:42+00:00,16.0,19.0,221.1,ADAPTIVE,9.69930611111,3.5759999999999996
2019-12-02T20:37:48+00:00,15.9,19.0,220.9,ADAPTIVE,9.70318777778,3.557
2019-12-02T20:37:49+00:00,16.0,19.0,221.1,ADAPTIVE,9.70706861111,3.565
2019-12-02T20:37:53+00:00,16.0,19.0,220.9,ADAPTIVE,9.71096805556,3.564
2019-12-02T20:37:57+00:00,15.9,19.0,220.8,ADAPTIVE,9.71485,3.553
2019-12-02T20:37:59+00:00,15.9,19.0,220.8,ADAPTIVE,9.71485,3.553
2019-12-02T20:38:01+00:00,16.0,19.0,221.0,ADAPTIVE,9.71874472222,3.56
2019-12-02T20:38:05+00:00,16.0,19.0,220.9,ADAPTIVE,9.72262277778,3.56
2019-12-02T20:38:10+00:00,15.9,19.0,220.8,ADAPTIVE,9.72650111111,3.549
2019-12-02T20:38:13+00:00,15.9,19.0,220.3,ADAPTIVE,9.730392222219999,3.5469999999999997
2019-12-02T20:38:17+00:00,16.0,19.0,220.3,ADAPTIVE,9.7342575,3.562
2019-12-02T20:38:21+00:00,16.0,19.0,220.3,ADAPTIVE,9.73814472222,3.552
2019-12-02T20:38:25+00:00,16.0,19.0,220.2,ADAPTIVE,9.742015,3.56
2019-12-02T20:38:29+00:00,16.0,19.0,221.0,ADAPTIVE,9.74589222222,3.568
2019-12-02T20:38:33+00:00,16.0,19.0,221.0,ADAPTIVE,9.7497925,3.5749999999999997
2019-12-02T20:38:37+00:00,16.1,19.0,220.1,ADAPTIVE,9.75367305556,3.569
2019-12-02T20:38:41+00:00,16.0,19.0,220.1,ADAPTIVE,9.757553055559999,3.549
2019-12-02T20:38:44+00:00,16.0,19.0,220.0,ADAPTIVE,9.761414166669999,3.5469999999999997
2019-12-02T20:38:48+00:00,15.9,19.0,220.2,ADAPTIVE,9.7652925,3.541
2019-12-02T20:38:52+00:00,16.0,19.0,220.6,ADAPTIVE,9.76916666667,3.5629999999999997
2019-12-02T20:38:56+00:00,16.0,19.0,220.7,ADAPTIVE,9.77304333333,3.566
2019-12-02T20:39:00+00:00,15.9,19.0,220.7,ADAPTIVE,9.77693694444,3.5549999999999997
2019-12-02T20:39:08+00:00,16.0,19.0,220.8,ADAPTIVE,9.780816666669999,3.5709999999999997
2019-12-02T20:39:09+00:00,16.0,19.0,220.9,ADAPTIVE,9.78469611111,3.568
2019-12-02T20:39:12+00:00,16.0,19.0,220.2,ADAPTIVE,9.78858972222,3.55
2019-12-02T20:39:16+00:00,16.0,19.0,220.4,ADAPTIVE,9.792462777779999,3.561
2019-12-02T20:39:20+00:00,16.0,19.0,220.7,ADAPTIVE,9.796351388889999,3.5509999999999997
2019-12-02T20:39:26+00:00,16.0,19.0,220.2,ADAPTIVE,9.80021388889,3.549
2019-12-02T20:39:28+00:00,16.0,19.0,220.0,ADAPTIVE,9.80409,3.546
2019-12-02T20:39:33+00:00,16.0,19.0,219.9,ADAPTIVE,9.807948055559999,3.55
2019-12-02T20:39:40+00:00,15.9,19.0,219.9,ADAPTIVE,9.815684444439999,3.54
2019-12-02T20:39:41+00:00,15.9,19.0,219.9,ADAPTIVE,9.815684444439999,3.54
2019-12-02T20:39:44+00:00,16.0,19.0,220.3,ADAPTIVE,9.81956166667,3.55
2019-12-02T20:39:55+00:00,16.0,19.0,220.4,ADAPTIVE,9.82731583333,3.564
2019-12-02T20:39:56+00:00,16.0,19.0,220.3,ADAPTIVE,9.83118611111,3.554
2019-12-02T20:39:59+00:00,16.0,19.0,220.3,ADAPTIVE,9.835072777779999,3.5509999999999997
2019-12-02T20:40:03+00:00,16.0,19.0,220.5,ADAPTIVE,9.83894361111,3.554
2019-12-02T20:40:08+00:00,15.9,19.0,220.5,ADAPTIVE,9.842816944439999,3.544
2019-12-02T20:40:12+00:00,15.9,19.0,220.5,ADAPTIVE,9.846705,3.5429999999999997
2019-12-02T20:40:15+00:00,16.0,19.0,220.4,ADAPTIVE,9.85057777778,3.557
2019-12-02T20:40:21+00:00,16.0,19.0,220.4,ADAPTIVE,9.85445055556,3.549
2019-12-02T20:40:23+00:00,16.0,19.0,220.6,ADAPTIVE,9.85833916667,3.557
2019-12-02T20:40:28+00:00,16.0,19.0,220.4,ADAPTIVE,9.862211944439998,3.5509999999999997
2019-12-02T20:40:32+00:00,16.0,19.0,221.1,ADAPTIVE,9.86610138889,3.566
2019-12-02T20:40:35+00:00,16.0,19.0,221.6,ADAPTIVE,9.86998805556,3.582
2019-12-02T20:40:39+00:00,16.0,19.0,221.8,ADAPTIVE,9.873898333329999,3.5719999999999996
2019-12-02T20:40:43+00:00,15.9,19.0,221.8,ADAPTIVE,9.87779305556,3.5719999999999996
2019-12-02T20:40:47+00:00,16.0,19.0,221.7,ADAPTIVE,9.881705,3.5869999999999997
2019-12-02T20:40:51+00:00,16.0,19.0,221.9,ADAPTIVE,9.88560444444,3.5709999999999997
2019-12-02T20:40:54+00:00,15.9,19.0,221.6,ADAPTIVE,9.889502777779999,3.565
2019-12-02T20:40:59+00:00,16.0,19.0,221.9,ADAPTIVE,9.89341777778,3.5869999999999997
2019-12-02T20:41:02+00:00,16.0,19.0,222.0,ADAPTIVE,9.897313611109999,3.5719999999999996
2019-12-02T20:41:07+00:00,16.0,19.0,221.8,ADAPTIVE,9.901225833329999,3.5749999999999997
2019-12-02T20:41:10+00:00,16.0,19.0,221.1,ADAPTIVE,9.905115,3.562
2019-12-02T20:41:15+00:00,16.0,19.0,220.9,ADAPTIVE,9.90901416667,3.5669999999999997
2019-12-02T20:41:18+00:00,15.8,19.0,218.4,ADAPTIVE,9.91287055556,3.485
2019-12-02T20:41:22+00:00,15.9,19.0,218.2,ADAPTIVE,9.91667611111,3.4979999999999998
2019-12-02T20:41:26+00:00,15.9,19.0,218.5,ADAPTIVE,9.92049638889,3.492
2019-12-02T20:41:30+00:00,15.8,19.0,219.2,ADAPTIVE,9.92430111111,3.4829999999999997
2019-12-02T20:41:34+00:00,15.9,19.0,219.1,ADAPTIVE,9.92812944444,3.5069999999999997
2019-12-02T20:41:38+00:00,15.9,19.0,219.2,ADAPTIVE,9.931940277779999,3.525
2019-12-02T20:41:50+00:00,15.8,19.0,219.0,ADAPTIVE,9.94338666667,3.4989999999999997
2019-12-02T20:41:54+00:00,15.9,19.0,218.8,ADAPTIVE,9.947217777779999,3.504
2019-12-02T20:41:59+00:00,15.8,19.0,219.0,ADAPTIVE,9.95103138889,3.493
2019-12-02T20:42:01+00:00,15.8,19.0,219.4,ADAPTIVE,9.95484638889,3.4979999999999998
2019-12-02T20:42:05+00:00,15.9,19.0,219.3,ADAPTIVE,9.95867805556,3.513
2019-12-02T20:42:10+00:00,15.8,19.0,218.9,ADAPTIVE,9.9624925,3.4899999999999998
2019-12-02T20:42:16+00:00,15.9,19.0,219.1,ADAPTIVE,9.96632333333,3.501
2019-12-02T20:42:18+00:00,15.8,19.0,219.1,ADAPTIVE,9.97013777778,3.4989999999999997
2019-12-02T20:42:22+00:00,15.9,19.0,218.9,ADAPTIVE,9.973951388889999,3.505
2019-12-02T20:42:25+00:00,15.8,19.0,219.0,ADAPTIVE,9.97778111111,3.496
2019-12-02T20:42:29+00:00,15.9,19.0,219.0,ADAPTIVE,9.98159694444,3.516
2019-12-02T20:42:33+00:00,15.8,19.0,218.2,ADAPTIVE,9.98541972222,3.476
2019-12-02T20:42:37+00:00,15.8,19.0,218.0,ADAPTIVE,9.989218888889999,3.488
2019-12-02T20:42:41+00:00,15.9,19.0,218.2,ADAPTIVE,9.99303305556,3.492
2019-12-02T20:42:45+00:00,15.9,19.0,218.2,ADAPTIVE,9.99683111111,3.4989999999999997
2019-12-02T20:42:49+00:00,15.8,19.0,218.6,ADAPTIVE,10.0006488889,3.492
2019-12-02T20:42:53+00:00,15.9,19.0,218.9,ADAPTIVE,10.0044505556,3.518
2019-12-02T20:42:57+00:00,15.8,19.0,219.3,ADAPTIVE,10.0082780556,3.496
2019-12-02T20:43:01+00:00,15.8,19.0,219.2,ADAPTIVE,10.0120908333,3.504
2019-12-02T20:43:05+00:00,15.9,19.0,219.2,ADAPTIVE,10.0159205556,3.508
2019-12-02T20:43:08+00:00,15.8,19.0,219.2,ADAPTIVE,10.0197355556,3.504
2019-12-02T20:43:12+00:00,15.9,19.0,219.0,ADAPTIVE,10.0235663889,3.508
2019-12-02T20:43:18+00:00,15.9,19.0,218.9,ADAPTIVE,10.0273791667,3.504
2019-12-02T20:43:20+00:00,15.9,19.0,218.9,ADAPTIVE,10.0312111111,3.508
2019-12-02T20:43:24+00:00,15.9,19.0,218.5,ADAPTIVE,10.0350225,3.4989999999999997
2019-12-02T20:43:28+00:00,15.8,20.0,218.6,ADAPTIVE,10.0388336111,3.493
2019-12-02T20:43:35+00:00,15.8,20.0,218.8,ADAPTIVE,10.0426602778,3.492
2019-12-02T20:43:40+00:00,15.8,20.0,218.6,ADAPTIVE,10.0502836111,3.4909999999999997
2019-12-02T20:43:44+00:00,15.9,20.0,219.0,ADAPTIVE,10.05411,3.5
2019-12-02T20:43:48+00:00,15.9,20.0,218.6,ADAPTIVE,10.05792,3.5109999999999997
2019-12-02T20:43:52+00:00,15.9,20.0,218.6,ADAPTIVE,10.061748333299999,3.4989999999999997
2019-12-02T20:43:56+00:00,15.9,20.0,218.8,ADAPTIVE,10.065558611099998,3.493
2019-12-02T20:44:00+00:00,15.8,20.0,218.6,ADAPTIVE,10.069371666699999,3.4979999999999998
2019-12-02T20:44:04+00:00,15.8,20.0,218.8,ADAPTIVE,10.0732019444,3.4939999999999998
2019-12-02T20:44:09+00:00,15.8,20.0,218.9,ADAPTIVE,10.077016666699999,3.4949999999999997
2019-12-02T20:44:12+00:00,15.8,20.0,218.6,ADAPTIVE,10.080829999999999,3.4909999999999997
2019-12-02T20:44:16+00:00,15.8,20.0,218.7,ADAPTIVE,10.0846591667,3.4859999999999998
2019-12-02T20:44:21+00:00,15.9,20.0,219.1,ADAPTIVE,10.0884716667,3.505
2019-12-02T20:44:24+00:00,15.8,20.0,218.9,ADAPTIVE,10.0923044444,3.489
2019-12-02T20:44:27+00:00,15.9,20.0,218.7,ADAPTIVE,10.096119722200001,3.514
2019-12-02T20:44:31+00:00,15.8,20.0,218.9,ADAPTIVE,10.0999327778,3.497
2019-12-02T20:44:35+00:00,15.9,20.0,218.1,ADAPTIVE,10.103761944399999,3.5109999999999997
2019-12-02T20:44:39+00:00,15.9,20.0,218.6,ADAPTIVE,10.107571111099999,3.5069999999999997
2019-12-02T20:44:43+00:00,15.9,20.0,218.6,ADAPTIVE,10.111398611099998,3.5069999999999997
2019-12-02T20:44:47+00:00,15.8,20.0,218.8,ADAPTIVE,10.115206944399999,3.485
2019-12-02T20:44:51+00:00,15.9,20.0,218.5,ADAPTIVE,10.1190297222,3.4949999999999997
2019-12-02T20:44:55+00:00,15.8,20.0,218.4,ADAPTIVE,10.1228377778,3.481
2019-12-02T20:44:59+00:00,15.8,20.0,218.1,ADAPTIVE,10.126661944399999,3.492
2019-12-02T20:45:03+00:00,15.9,20.0,218.7,ADAPTIVE,10.130471111099999,3.509
2019-12-02T20:45:07+00:00,15.8,20.0,218.6,ADAPTIVE,10.134280277799999,3.4819999999999998
2019-12-02T20:45:11+00:00,15.9,20.0,218.1,ADAPTIVE,10.1381030556,3.513
2019-12-02T20:45:15+00:00,15.9,20.0,218.1,ADAPTIVE,10.1419088889,3.509
2019-12-02T20:45:18+00:00,15.9,20.0,218.4,ADAPTIVE,10.145714722200001,3.504
2019-12-02T20:45:23+00:00,15.9,20.0,218.4,ADAPTIVE,10.1495225,3.492
2019-12-02T20:45:26+00:00,15.8,20.0,218.1,ADAPTIVE,10.1533277778,3.485
2019-12-02T20:45:30+00:00,15.8,20.0,218.3,ADAPTIVE,10.157146944399999,3.481
2019-12-02T20:45:34+00:00,15.8,20.0,218.0,ADAPTIVE,10.1609508333,3.488
2019-12-02T20:45:38+00:00,15.9,20.0,218.3,ADAPTIVE,10.1647552778,3.509
2019-12-02T20:45:42+00:00,15.9,20.0,218.1,ADAPTIVE,10.1685783333,3.502
2019-12-02T20:45:44+00:00,15.9,20.0,218.1,ADAPTIVE,10.1685783333,3.502
2019-12-02T20:45:46+00:00,15.8,20.0,218.0,ADAPTIVE,10.1723822222,3.4829999999999997
2019-12-02T20:45:52+00:00,15.9,20.0,218.3,ADAPTIVE,10.1762041667,3.488
2019-12-02T20:45:53+00:00,15.9,20.0,218.3,ADAPTIVE,10.1762041667,3.488
2019-12-02T20:45:54+00:00,16.0,20.0,218.5,ADAPTIVE,10.1800125,3.5229999999999997
2019-12-02T20:45:58+00:00,15.8,20.0,218.4,ADAPTIVE,10.183817777799998,3.472
2019-12-02T20:46:02+00:00,15.9,20.0,217.9,ADAPTIVE,10.1876369444,3.508
2019-12-02T20:46:06+00:00,15.9,20.0,217.9,ADAPTIVE,10.191443611099999,3.4939999999999998
2019-12-02T20:46:10+00:00,15.8,20.0,218.5,ADAPTIVE,10.1952625,3.489
2019-12-02T20:46:14+00:00,15.8,20.0,218.4,ADAPTIVE,10.1990688889,3.481
2019-12-02T20:46:17+00:00,15.9,20.0,218.1,ADAPTIVE,10.2028758333,3.493
2019-12-02T20:46:22+00:00,15.9,20.0,218.5,ADAPTIVE,10.2066983333,3.505
2019-12-02T20:46:26+00:00,15.8,20.0,218.6,ADAPTIVE,10.210503611099998,3.484
2019-12-02T20:46:30+00:00,15.8,20.0,218.8,ADAPTIVE,10.2143275,3.4939999999999998
2019-12-02T20:46:34+00:00,15.8,20.0,218.3,ADAPTIVE,10.2181369444,3.4779999999999998
2019-12-02T20:46:37+00:00,15.9,20.0,218.4,ADAPTIVE,10.2219622222,3.513
2019-12-02T20:46:41+00:00,15.9,20.0,218.7,ADAPTIVE,10.2257733333,3.5
2019-12-02T20:46:46+00:00,15.9,20.0,218.5,ADAPTIVE,10.2295827778,3.504
2019-12-02T20:46:49+00:00,15.9,20.0,218.6,ADAPTIVE,10.2334122222,3.505
2019-12-02T20:46:53+00:00,15.9,20.0,218.2,ADAPTIVE,10.237223888900001,3.4949999999999997
2019-12-02T20:46:59+00:00,15.9,20.0,218.5,ADAPTIVE,10.2410330556,3.4979999999999998
2019-12-02T20:47:01+00:00,15.9,20.0,218.7,ADAPTIVE,10.2448586111,3.5029999999999997
2019-12-02T20:47:05+00:00,15.8,20.0,217.7,ADAPTIVE,10.248664722200001,3.4739999999999998
2019-12-02T20:47:09+00:00,15.9,20.0,218.1,ADAPTIVE,10.2524733333,3.4989999999999997
2019-12-02T20:47:13+00:00,16.0,20.0,218.4,ADAPTIVE,10.256297499999999,3.5189999999999997
2019-12-02T20:47:17+00:00,15.9,20.0,218.3,ADAPTIVE,10.260106666699999,3.51
2019-12-02T20:47:21+00:00,15.9,20.0,218.4,ADAPTIVE,10.2639316667,3.4979999999999998
2019-12-02T20:47:25+00:00,15.9,20.0,218.7,ADAPTIVE,10.2677408333,3.508
2019-12-02T20:47:28+00:00,15.9,20.0,218.5,ADAPTIVE,10.2715494444,3.497
2019-12-02T20:47:33+00:00,15.9,20.0,218.3,ADAPTIVE,10.2753713889,3.5
2019-12-02T20:47:37+00:00,15.8,20.0,217.7,ADAPTIVE,10.2791747222,3.4779999999999998
2019-12-02T20:47:41+00:00,15.9,20.0,218.1,ADAPTIVE,10.282993611099998,3.502
2019-12-02T20:47:44+00:00,15.9,20.0,217.7,ADAPTIVE,10.2867980556,3.4939999999999998
2019-12-02T20:47:50+00:00,15.8,20.0,218.3,ADAPTIVE,10.2906177778,3.4829999999999997
2019-12-02T20:47:52+00:00,16.0,20.0,218.1,ADAPTIVE,10.2944236111,3.5109999999999997
2019-12-02T20:47:58+00:00,15.9,20.0,218.4,ADAPTIVE,10.2982447222,3.4979999999999998
2019-12-02T20:48:00+00:00,15.9,20.0,218.3,ADAPTIVE,10.30205,3.5029999999999997
2019-12-02T20:48:04+00:00,15.9,20.0,218.4,ADAPTIVE,10.305874444399999,3.516
2019-12-02T20:48:08+00:00,15.9,20.0,218.8,ADAPTIVE,10.309685,3.504
2019-12-02T20:48:12+00:00,15.9,20.0,217.5,ADAPTIVE,10.3134905556,3.488
2019-12-02T20:48:16+00:00,15.9,20.0,218.3,ADAPTIVE,10.3173075,3.5109999999999997
2019-12-02T20:48:22+00:00,15.8,20.0,218.1,ADAPTIVE,10.321116944399998,3.4869999999999997
2019-12-02T20:48:24+00:00,15.9,20.0,218.1,ADAPTIVE,10.324939444399998,3.4909999999999997
2019-12-02T20:48:29+00:00,15.9,20.0,218.5,ADAPTIVE,10.328746666699999,3.492
2019-12-02T20:48:32+00:00,15.9,20.0,218.5,ADAPTIVE,10.3325541667,3.5
2019-12-02T20:48:36+00:00,16.0,20.0,218.0,ADAPTIVE,10.336378055600001,3.513
2019-12-02T20:48:39+00:00,15.9,20.0,218.1,ADAPTIVE,10.3401888889,3.5029999999999997
2019-12-02T20:48:43+00:00,15.9,20.0,218.2,ADAPTIVE,10.3439938889,3.4939999999999998
2019-12-02T20:48:47+00:00,15.9,20.0,218.1,ADAPTIVE,10.3478177778,3.508
2019-12-02T20:48:52+00:00,15.8,20.0,218.3,ADAPTIVE,10.351626111099998,3.485
2019-12-02T20:48:57+00:00,15.9,20.0,218.1,ADAPTIVE,10.355451111099999,3.51
2019-12-02T20:48:58+00:00,15.9,20.0,218.1,ADAPTIVE,10.355451111099999,3.51
2019-12-02T20:48:59+00:00,15.9,20.0,218.4,ADAPTIVE,10.359259722200001,3.489
2019-12-02T20:49:03+00:00,15.8,20.0,218.4,ADAPTIVE,10.3630697222,3.485
2019-12-02T20:49:07+00:00,15.9,20.0,219.0,ADAPTIVE,10.366901111099999,3.504
2019-12-02T20:49:11+00:00,15.9,20.0,218.8,ADAPTIVE,10.3707169444,3.5
2019-12-02T20:49:15+00:00,15.8,20.0,218.9,ADAPTIVE,10.3745338889,3.4909999999999997
2019-12-02T20:49:19+00:00,15.9,20.0,218.4,ADAPTIVE,10.378364444399999,3.508
2019-12-02T20:49:23+00:00,15.9,20.0,218.8,ADAPTIVE,10.38218,3.5109999999999997
2019-12-02T20:49:27+00:00,15.8,20.0,218.4,ADAPTIVE,10.3859952778,3.4939999999999998
2019-12-02T20:49:31+00:00,15.9,20.0,218.5,ADAPTIVE,10.3898258333,3.501
2019-12-02T20:49:35+00:00,15.9,20.0,218.9,ADAPTIVE,10.3936402778,3.509
2019-12-02T20:49:39+00:00,15.8,20.0,218.4,ADAPTIVE,10.397469444399999,3.488
2019-12-02T20:49:43+00:00,15.9,20.0,218.4,ADAPTIVE,10.4012805556,3.505
2019-12-02T20:49:46+00:00,15.9,20.0,218.5,ADAPTIVE,10.405095,3.51
2019-12-02T20:49:50+00:00,15.9,20.0,218.7,ADAPTIVE,10.4089241667,3.5
2019-12-02T20:49:56+00:00,15.8,20.0,219.0,ADAPTIVE,10.4127405556,3.493
2019-12-02T20:49:59+00:00,15.9,20.0,219.1,ADAPTIVE,10.416559166699999,3.504
2019-12-02T20:50:02+00:00,15.8,20.0,218.9,ADAPTIVE,10.4203925,3.4949999999999997
2019-12-02T20:50:07+00:00,15.8,20.0,218.5,ADAPTIVE,10.4242072222,3.4939999999999998
2019-12-02T20:50:11+00:00,15.9,20.0,219.0,ADAPTIVE,10.4280394444,3.512
2019-12-02T20:50:14+00:00,15.9,20.0,218.7,ADAPTIVE,10.4318536111,3.5
2019-12-02T20:50:18+00:00,15.8,20.0,217.7,ADAPTIVE,10.4356622222,3.472
2019-12-02T20:50:22+00:00,15.9,20.0,217.8,ADAPTIVE,10.4394741667,3.484
2019-12-02T20:50:26+00:00,15.9,20.0,217.7,ADAPTIVE,10.4432711111,3.497
2019-12-02T20:50:30+00:00,15.8,20.0,217.7,ADAPTIVE,10.4470858333,3.4829999999999997
2019-12-02T20:50:34+00:00,15.9,20.0,217.9,ADAPTIVE,10.4508811111,3.4819999999999998
2019-12-02T20:50:38+00:00,15.9,20.0,217.5,ADAPTIVE,10.4546766667,3.497
2019-12-02T20:50:42+00:00,15.8,20.0,218.5,ADAPTIVE,10.458499722200001,3.4949999999999997
2019-12-02T20:50:50+00:00,15.9,20.0,217.8,ADAPTIVE,10.466146944399998,3.4979999999999998
2019-12-02T20:50:55+00:00,15.9,20.0,218.7,ADAPTIVE,10.4699530556,3.51
2019-12-02T20:50:57+00:00,15.8,20.0,218.9,ADAPTIVE,10.4737830556,3.4989999999999997
